,Tweet
75,"เห็นข่าวทหารหื่นแล้วนึกถึงตัวเองสมัยทำงานแรกๆมีรุ่นพี่คนนึงที่ทำงานแกเป็นคนอัธยาศัยดีเป็นมิตรกับเพื่อนร่วมงานทุกคนแต่แกจะนิสัยเสียอย่างคือชอบเอา""นิ้วบีบให้ตะขอเสื้อในผู้หญิงหลุด""ตอนเราเผลอแล้วแกจะแสดงท่าทีขำออกมาอย่างชอบใจ.พอเราโดนเท่านั้นแหละทั้งเจ็บใจแค้นใจและเกลียดแกมาก!!"
76,"ทบ.แจง ต้นสังกัดตั้ง กก.สอบ ""ทหารหื่น"" แล้ว แต่ยังไม่สรุปผล ผู้เสียหายร้อนใจร้องสื่อ ยันให้ความเป็นธรรม

อ่านต่อ : 

#ข่าวช่อง8 #ข่าวออนไลน์ช่อง8
#ทหารหื่น #ตั้งกรรมการสอบ
#กองทัพบก #กันจอมพลัง
#กาญจนบุรี "
77,ฝากท่าน @prayutofficial รมว.กลาโหม จัดการคดีทหารหื่นกลุ่มนี้ด้วยนะ 
78,"ผู้เสียหายร้อง กัน จอมพลัง ถูกทหารหื่นยศสิบเอกบุกข่มขืนกระทำชำเราถึงบ้านพักแต่ไม่สำเร็จ แถมยังลวนลามในที่ทำงานอีก แฉซ้ำเป็นลูกเจ้าของโรงสี เด็กนาย ก่อเหตุลวนลามผู้หญิงมาแล้วแต่เรื่องเงียบ คราวนี้คงย่ามใจ รอบที่แล้วรอดตัว คราวนี้จะรอดไหม?
.
 "
79,"คลิปร้อง #จ่าหื่นกาม ในหน่วยงาน #กองทัพบก ผู้บังคับบัญชาถือหาง ทำหลายครั้ง กลับเงียบ ฟุ้งเป็นเด็กนาย ไม่ต้องทำงานก็ติดยศได้ ไม่มีใครทำอะไรได้ จนต้องขอความช่วยเหลือจากกัน จอมพลัง #ผบทบ รู้ยัง????
#กองทัพบก #ทหารหื่น #ทหารบ้ากาม 
#ข่มขืน #กองทัพพีค #กระทิงขุนณรงค์ #ศาลทหาร "
80,"พนักงานหน่วยทหารวัย 34 ปีแจ้งความสภ.ลาดหญ้า เอาผิดส.อ.หื่น บุกบ้านพักหลวง หวังข่มขืน แต่มีเมนเลยรอดมาได้ รายงานผู้บังคับบัญชากลับเงียบ แถมตั้งกก.สอบเบี่ยงประเด็น ระบุฟุ้งเป็นเด็กนาย ไม่ต้องทำงานก็ติดยศได้ ไม่มีใครทำอะไรได้ จนต้องขอความช่วยเหลือจากกัน จอมพลัง 
#กองทัพบก 
#ทหารหื่น "
81,ท.ทหารหื่น 
82,หนังโป๊ทหารหื่น แอบเย็ดหีแม่บ้านหีเนียน จับแหวกคาเย็ดสดเอาควยกระแทกหีรัว ข่มขืนเย็ดหีเล่นซะรูหีแหกหมดเย็ดแรงจัด 
83,@Meangnoyclub 55555 มีงานเช้านิดหน่อยครับทหารหื่น
84,หนังโป๊ทหารหื่น แอบเย็ดหีแม่บ้านหีเนียน จับแหวกคาเย็ดสดเอาควยกระแทกหีรัว ข่มขืนเย็ดหีเล่นซะรูหีแหกหมดเย็ดแรงจัด 
85,@Panuchai2565 อยากเจอทหารหื่นๆ
86,หนังโป๊ญี่ปุ่นทหารหื่นจับสาวนักโทษมาเย็ดริมหน้าผา 
87,คลิปโป๊ ทหารหื่นแอบเย็ดเมียเพื่อนในกอง เมียเพื่อนมาหาถึงที่แต่ไม่ยอมไปหาผัวตัวเอง สงสัยจะรู้ว่าเพื่อนผัวเย็ดเก่งกว่า 
88,ผู้กองทหารหื่นสั่งให้ลูกน้องผู้คุมคุก นำตัวนักโทษสาวเพิ่งเข้าใหม่มาเป็นทาสบำเรอกามบำบัดความเงี่ยน 
89,@kimwhiskey จากใจเด็กเสิร์ฟร้านอาหาร/ร้านเหล้านะคะ  ส่วนใหญ่เจอทหารหื่นกามเยอะมากคุณ  แบบว่า มากับนายตัวเองที่อายุ40-50เงี้ย  ลองลงมาตำรวจ
90,@Robin_hood888 ต้องพวกทหาร หื่นๆ เย็ดดุดีเช่นผม5555
91,แบบนี้น่ารัก ค่อยลดอคติทหารหื่นขึ้นมาหน่อย ปกติเจอแต่ไอดอลหญิงไปโชว์เต้นแล้วเจอทหารแบบ ;-;
92,รบมานานก็อยากปลดปล่อยน้ำเงี่ยนบ้าง หนังโป๊ทหารหื่น   เหมากระหรี่มุสลิมมาเย็ดให้หนำใจ ยืนกระเด้าปากจับกดหัวจนมิดโคน ไม่ได้เห็นหีนานควยแข็งสู้โคตรดี 
93,@Nannylove24xxx ใช่คับทหารหื่นคับ เวลาเย็ดผูหญิงจะเยดหีสลับกับเยดก้นคับมันมาก
94,@nakmua พลทหาร หื่นดี
95,"เจอซีรี่ Mata hari มา เรื่องจะเริ่มจากตอนที่ลูกชายของนางตาย แล้วหนีผัวทหารหื่น ชอบใช้ความรุนแรง

"
96,#ทหารหื่น
97,ทหารหื่น ๆ นัดเย็ดสาวสองมีป่ะคะ 
98,ทหารหื่นเอากัน
99,ทหารหื่น
100,ใครบอกทหารหื่น อย่าไปเชื่อ ถ้าคุยยังไม่/ด้ลอง 
101,@PTabubpa @Kkkkk4402 อ้าว สารวัตรทหารหื่น
102,ทหารหื่น..มีมุกด้วย.. 
103,แหม่ หมู่ตอบดี สมแล้วที่รอดจากทหารหื่นๆรอบที่แล้วนะคะ 55555 #คทาสิงห์ep6 
104,จริง ไปใส่กระโปรงสั้นๆเต้นให้ทหารหื่นๆดู สงสารมากเลย
105,หารู้ไม่เป็นการเอากระต่ายอย่างตัวเองไปเข้าปากเสือฉกรรจ์ ประมุขสีคิดสังหารชินอ๋อง แจ้งทางการว่าสิ้นระหว่างรบกับศัตรู ทว่าเหล่าทหารหื่นกระหายเสีบยดายของ คนงามของราชวงศ์ลดตัวลงมานอนหมดสภาพอยู่ในอก ไม่เสพสุขก่อนจักต้องเสียดายไปทั้งชีวิต ประมุขสีอนุมัติอย่างยินดี ได้ทำให้สกุลจงอัปยศ
106,ดีเหมือนกันนะเหมาะกับยุคที่เรามีทหารหื่นๆ คอยแอบถ่ายนักกีฬา 
107,"สมาคมยิมนาสติกฯ ขนหลักฐาน แจ้งเอาผิดนายทหารหื่น แอบถ่าย-คุกคามนักกีฬาหญิง

#เรื่องเล่าเช้านี้ #ข่าวช่อง3 #CH3Plus

"
108,"#NewsUpdate สมาคมยิมนาสติกฯ ขนหลักฐาน แจ้งเอาผิดนายทหารหื่น แอบถ่าย-คุกคามนักกีฬาหญิง
.
อ่านข่าวที่ : 
.
#เรื่องเล่าเช้านี้ #ข่าวช่อง3 #Ch3Plus "
109,"@queentogetheris สมองซีกทำมาหากินรับผิดชอบไม่ได้ทำงานเพราะมีภาษีให้แดกฟรี
สมองเลยทำงานแค่ส่วนตัณหาที่ยิ่งทำยิ่งแข็งแรง เราจึงเห็นทหารหื่นจิตเยอะ,เหมือนพ่อมันเลย"
110,@queentogetheris เอามันส์ให้เข็ด ทหารหื่นทำแต่เรื่องเสียๆ
111,#ทหารหื่น 
112,ทหารหื่น 
113,เอามาแขวนในไทย เจอทหารหื่น อิสัส 
114,"ครูผิดสังเกต นร.หญิง ซึมเศร้า ตื้อถามจนได้การ เครียดพลทหารหื่นแบล็คเมล์ขู่ปล่อยภาพรีดไถ่เงิน #เรื่องเล่าเสาร์อาทิตย์
"
115,"ครูผิดสังเกต นร.หญิง ซึมเศร้า ตื้อถามจนได้การ เครียดพลทหารหื่นแบล็คเมล์ขู่ปล่อยภาพรีดไถ่เงิน #เรื่องเล่าเสาร์อาทิตย์
"
116,เบื่อติ่งเกาวงผู้ชายบางคนที่กดและดูถูกผญ. ด้วยกัน ไม่แยกแยะประเด็น คือเขาพากันรู้สึกแย่ตรงที่ไอดอลหญิงถูกคุกคาม สิ่งไหนมัน creepy มึงก็ต้ิงรู้ป่ะ ในค่ายทหารหื่นกามใส่ไอดอลหญิงอ่ะแทนที่มึงจะเบิกเนตร เขาโยงหาไอดอลชายมึงยัง เสนอหน้าเก่งจัง
117,เดี๋ยวขุดตัวนี้มาใส่ ประโยคแซ่บๆ จากหนังทหารหื่นที่ตายเพราะมักมากในหอยและเห็ดพิษ  
118,รวบแล้ว! ลุงเขยอดีตทหารหื่น นั่งเฝ้าหน้าบ้านหลานสาววัย 17 หวังฉุดทำเมีย ต้นสังกัดสั่งสอบวินัย #ข่าววันใหม่ 
119,"จะไปเพราะอะไรได้นอกเสียจากพวกทหารหื่นกระหายไม่สนผิดถูกที่พยายามจะข่มขืนเขาทั้งๆที่ร่างกายก็เป็นชายเหมือนกัน

และนั่นคือครั้งแรกที่เขาใช้มนต์ดำปลิดชีวิตผู้คน"
120,"24- ""มากับข้า ประมุขหลาน""

เสียงทุ้มทรงอำนาจดังขึ้น มุมปากคนผู้นั้นโค้งขึ้นเล็กน้อย

""จะเลือกมากับข้าหรือจะอยู่กับทหารหื่นกามพวกนั้นของข้า คิดดูดี ๆ นะ""

หลานซีเฉินเม้มปากก่อนจะเอื้อมมือไปหามือใหญ่ข้างนั้น มือนั้นกุมกระชับและดึงตัวเขาลอยปะทะกับแผ่นอกแกร่ง

""หึ แค่นี้แหละเด็กดี"""
121,ตอนแรกดูพราะคิดว่าทหารหื่นโรคจิตไล่ฆ่านรหนังสยองงี้ สรุปอ้าวหนังอย่างว่าสะงั้นที่สำคัญหื่นทั้งรร 
122,"รวบพลทหารหื่น ลวงเด็กหนุ่มกว่า 100 คน ถ่ายคลิปโป๊-ชำเรา 

 

#ข่าวเข้มช่อง8 #ข่าวช่อง8 #ใครๆก็ดูช่อง8กดเลข27 "
123,@iamarmaou แมร่งเอา ทหารหื่นสงครามมาเป็นรัฐบาลก็นำพาประเทศเข้าสู่สงคราม. เอาพ่อค้ามาเป็นนายกก็จะนำพาประเทศเจริญก้าวหน้าทางการค้า.   ซื้อๆๆๆเข้าไป อาวุธประเทศจะไม่มีเหี้ยไรแดกแล้ว
124,"มันจะเหงาๆหน่อย อยากคาชุดนี้จัง

#ทหารหื่น "
125," มอบตัวแล้ว!! ""พลทหารหื่น"" หลอกเด็กหญิงวัย 14 ปี สำเร็จความใคร่โชว์ ก่อนบันทึกคลิป-ขู่ประจาน อายจัดไม่กล้าสู้หน้าแม่เหยื่อ

คลิกอ่านข่าว : 
#พลทหารหื่น #หลอกเด็กหญิง
#Ch7HDNews #ข่าว7HD
 เกาะติดข่าว  "
126," พลทหารหื่นโพสต์ ""มอบตัว"" หลังหลอก ด.ญ.วัย 14 ปี สำเร็จความใคร่โชว์ ก่อนบันทึกคลิป-ขู่ประจาน

คลิกอ่านข่าว : 
#พลทหารหลอกเด็ก #สำเร็จความใคร่
#Ch7HDNews #ข่าว7HD
 เกาะติดข่าว  "
127,"สั่งปลดนายทหารหื่นข่มขืนเด็กหญิง 14 ออกจากราชการ ฐานประพฤติชั่วร้ายแรง
 #ข่าววันนี้ #kapook"
128,@kullastreemag ร่วมลงชื่อ หรือติดแทก นายทหารหื่นเพื่อประนาม  เราไม่ได้อยากดัง ไม่ต้องรีทวิตเรา
129,@flipysidy @tanawatofficial ไม่เนียนครับ io ทหาร หื่นด้วยนะเราอ่ะ แชร์คลิปเต็มเลย
130,พี่ลืมของในม่านรูดขอแวะแป๊บอดีตทหารหื่นขยี้กามด.ญ.... #เดลินิวส์: 
131,@T735IPRG0tWm6oi ชอบมากเลยคับ เพราะทหาร หื่นๆ
132,ทหารหื่นดอดมอบตัว! ถีบจยย.หวังข่มขืนสาวแคชเชียร์ 
133,@Booya789 เป็นทหาร หื่นๆคับสนจัยแต่ทักไปไม่ได้คับ
134,ดูหนังโป๊ไทยฟรี เรื่อง พรางชมพู xxx แนวทหารหื่นๆ 
135,@Red_Pussy มันเป็นกฎของเกาะค่ะ บางพื้นที่ของเกาะเป็นส่วนเขตอนุรักษ์​เกาะมีทหารควบคุมดูแลตลอด บางทีที่ไม่ให้แต่งโป๊อาจเพราะกลัวทหารหื่นด้วยมั้ยอันนี้เราเดานะขำๆ เกาะนี้เหมือนเป็นเกาะส่วนตัวของทางการอ่ะค่ะคงอยากให้ดูสุภาพมั้ง ตอนเราไปเค้าก็บอกนะคะถ้าอยากกินแอลกอฮอล์​ใส่บิกินี่ให้ไปเกาะขามแทน
136,กูว่า เบื้องหลัง กวดวิชาบ้านพี่ณัฐ อาจมีนายทหารหื่นกามรักร่วมเพศซาดิสม์ว่ะ
137,ดูหนังโป๊ไทยฟรี เรื่อง พรางชมพู xxx แนวทหารหื่นๆ 
138,ทหารหื่นสุด เคยไปอ่อยในค่ายกำแพงเพรชมหาชัย อ่อยจนโดนดี เรียงคิวเยด บางคนออกกำลังกายมาทำงานมา เอาควยยัดปากเราจนแตก หีมีแต่น้ำควย นานละอยากเจออีก แค่ร่านควยเรื่องทำชาติ 
139,"ระทึก!พลทหารหื่นบุกหอพักจี้ข่มขืนสาว | 21-02-62 | ข่าวเช้าไทยรัฐ

"
140,"ระทึก!พลทหารหื่นบุกหอพักจี้ข่มขืนสาว | 20-02-62 | ไทยรัฐนิวส์โชว์

"
141,"ตร.อุบลฯ รวบพลทหารคลั่งกาม ภัยสังคมเคาะห้องสาว แล้วข่มขืนในหอพัก
จับพลทหารหื่นกาม บุกไล่เคาะห้องสาวในหอพักที่อุบลราชธานี ก่อนก่อเหตุข่มขืนสาวที่กลับจากเที่ยวกลางคืน โดยมีหลักฐานภาพวงจรปิด เป็นหลักฐานชัด จน ตร.ขยายผลจับได้... "
142,"เพิ่งปลดทหาร หื่น ข่มขืนสาวออทิสติก แฉเหยื่อเคยถูกญาติย่ำยีจนตั้งท้อง
"
143,@ZUXWSVzLtjpV3AU อยากเจอทหารหื่นๆเยสบ้างจังๆ
144,"แฉพลทหารหื่นลวง นศ.แก้ผ้า ทำเป็นขบวนการ ใช้นามแฝง ‘มิสเตอร์บีน’
"
145,"แฉพลทหารหื่นลวง นศ.แก้ผ้า ทำเป็นขบวนการ ใช้นามแฝง ‘มิสเตอร์บีน’
"
146,ฟังจากปากทหารหื่น หลอกสาวถ่ายรูปเปลือย สนองความชอบส่วนตัว ขอเก็บไว้ดูเอง  ข้อมูลจาก @khaohod
147,"ฟังจากปากทหารหื่น หลอกสาวถ่ายรูปเปลือย สนองความชอบส่วนตัว ขอเก็บไว้ดูเอง
 #kapook"
148,[LIVE] พลทหารหื่น!! หลอกนางแบบสาวเป็นโมเดลลิ่งให้ถ่ายภาพโป๊ก่อนรีวิวสินค้า นำภาพไปหากินและหลอกเหยื่อให้มีเพศสัมพันธ์ ก่อนถ่ายคลิปไว้ข่มขู่เพื่อเรียกมาระบายอารมณ์ทางเพศ พบมีผู้เสียหายกว่า 100 ราย : รัตนกรณ์ โต๊ะหมัด ข่าว 7HD... 
149,โฉมหน้าทหารหื่นลวงแก้ผ้า กล้าแถ'เอ็นดูเน็ตไอดอลสาว' #เดลินิวส์ 
150,"จับแล้วพลทหารหื่น อ้างเป็นโมเดลลิ่ง ลวงสาวถ่ายเปลือย ขายกรุ๊ปลับ
 "
151,จับแล้วพลทหารหื่น อ้างเป็นโมเดลลิ่ง ลวงสาวถ่ายเปลือย ขายกรุ๊ปลับ 
152,"จับแล้วพลทหารหื่น อ้างเป็นโมเดลลิ่ง ลวงสาวถ่ายเปลือย ขายกรุ๊ปลับ
"
153,"จับแล้วพลทหารหื่น อ้างเป็นโมเดลลิ่ง ลวงสาวถ่ายเปลือย ขายกรุ๊ปลับ
"
154,เจ้าเกาลัดนี่ว่าพี่ทหารหื่น ก็เธอมันน่ารักน่าฟัดเนี่ย อิจฉาพี่ทหารเขานะบางที แต่ความตัวหนาของพี่ทหารนี้ เราก็อิจฉาเจ้าเกาลัดด้วยเหมือนกัน งือออ น่ากอด #แม่บ้านทหารบกcb
155,ไม่เชื่อว่าพี่ทหารหื่นขึ้นค่ะ แบบนี้ต้องขอพิสูจน์สักตอน น้อนไม่เชื่ออ —  
156,"plays ""ทหารหื่น""  "
157,"plays ""ทหารหื่น""  "
158,@Kitsana_New อยากชิมพบทหารหื่นๆ มีบ้างไหม
159,"plays ""ทหารหื่น""  "
160,"plays ""ทหารหื่น""  "
161,#สมแล้วที่เป็นประเทศด้อยพัฒนา บ้าเผด็จการ คลั่งทหาร หื่นเครื่องแบบ 
162,เคยทำงานบริษัทแถวหนองจอก ละต้องติดต่องานในกรม เจ้าหน้าที่ให้เบอร์ทหารมาคนนึงไว้คุยงาน โทรไป ไม่รับ พอเมมเบอร์ ไลน์เด้ง เปิดดู เค้าตั้งตัสว่า ทหารหื่นวางปืนแล้วยืนเย็ด อีเหี้ยเอ้ยไปต่อไม่เป็นเลย นางโทรกลับมากูไม่กล้ารับด้วย ช็อคแปร๊ปปป555
163,@noominnii69 เคยเจอทหารหื่นยัง8.8มุก2
164,ทหารหื่น วางปืนแล้วยืนเย็ด จบ 
165,ทหารหื่น วางปืนแล้วยืนเย็ด 2 
166,ทหารหื่น วางปืนแล้วยืนเย็ด 1 
167,@CB_COBLACK ท่าเดินช่างงดงาม ทหารหื่นกระหายแถบวิ่งเข้าใส่5555
168,แพ้ทหาร แต่ทหารหื่นๆนี่ไม่ไหวนะ.
169,@YuJeanN คุณหมอคนดีกับนายทหารหื่นกาม---/อยู่กับหมอผมก็ไม่เคยนั่งตัวตรงได้อีกต่อปัย
170,@armythai_g @Izaken2 เงี่ยนๆมาดิ ทหารหื่นชอบว่าว
171,@rCfFjoYfc4lY67w's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
172,น่าจะชอบ ทหารหื่นจะตาย ดูจากจัดงานปีใหม่ 
173,หมอหื่น ครูหื่น ตำรวจหื่น ทหารหื่น ผู้ว่าหื่น ชีวิตนี้จะพึ่งใครดี น่ากลัวไปหมด 
174,ทหารหื่นบุกขืนใจสาว สวรรค์ล่ม!โดนยำอ่วม 
175,"1 นาทีหน่อยๆ กับ คดีพลทหารหื่นบุกข่มขืนสาว อ้างเคยได้กันมาก่อน??
.
ถึงแม้จะบอกว่า เข้าไปแค่นิดเดียว... "
176,ทหารหื่นบุกขืนใจสาว สวรรค์ล่ม!โดนยำอ่วม 
177,"ทหารหื่นบุกขืนใจสาว สวรรค์ล่ม!โดนยำอ่วม... #เดลินิวส์ 
อ่านต่อที่ : "
178,"รุมตึ้บ!! พลทหารหื่นบุกข่มขืนสาว อ้างเคยได้กัน
.
ทหารเกณฑ์ก่อเหตุข่มขืนสาว แต่ไม่ทันเสร็จ... "
179,"ประชาทัณฑ์พลทหารหื่นบุกข่มขืนสาวกลางวันแสกๆ 
อ้าง เคยได้เสียกันมาก่อน 
.
ติดตามได้ในบรรจงชงข่าว วันที่ 28 มี.ค.... "
180,@rCfFjoYfc4lY67w's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
181,สมาคมแม่บ้าน ทหารหื่นกาม และนางโชว์ จื่อกับแชงนี่หวงพิจองกับดุ๊บจริงจังมาก #jeongtzu #dubchaeng #jeongmo 
182,@mukmook ไปกินร้านนี้อีกล่ะ อยากได้เด็กเสิร์ฟเหรอ อีทหารหื่น 55555
183,ทหารหื่น 
184,ดาวเรืองจะพ้นน้ำมือทหารหื่นๆไหม อ้ากกกก หน้าตาสวยโดดเด้งคนอื่นมาก #สายโลหิต
185,ทหารหื่น
186,@Orangezaaa_1927 @leeanong @Ann81S โอเค..ตามนั้น เราจะส่องอยู่ห่างๆคอยเก็บศพทหารหื่นๆอยู่ตรงนี้ละกัน
187,ทหารหื่น
188,@vladimirgl4fm ทหารหื่นรายงานตัวคับ
189,@vladimirgl4fm ทักๆๆๆๆๆคับทหารหื่นคับ
190, ทหารหื่นทุกคน นี้เชื่อ #DescendantsOfTheSun #YooSiJin #KangMoYeon  
191,@xmikiizx ทหารหื่นชอบชักว่าว....
192,@popsiller's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
193,แห่ชื่นชมกลุ่มวัยรุ่นล้อมจับพลทหารหื่น!! ฉุดดญ.8ขวบเล่นหน้าบ้านเข้าป่า-หนูน้อยร่ำไห้ http://t.co/LnfeWlLvGM
194,แห่ชื่นชมกลุ่มวัยรุ่นล้อมจับพลทหารหื่น!! ฉุดดญ.8ขวบเล่นหน้าบ้านเข้าป่า มีคลิป &gt;&gt;... http://t.co/d8B3q5ytfk
195,แห่ชื่นชมกลุ่มวัยรุ่นล้อมจับพลทหารหื่น!! ฉุดดญ.8ขวบเล่นหน้าบ้านเข้าป่า-หนูน้อยร่ำไห้ตัวสั่น http://t.co/IO8EM1wFl9
196,แห่ชื่นชมกลุ่มวัยรุ่นล้อมจับพลทหารหื่น!! ฉุดดญ.8ขวบเล่นหน้าบ้านเข้าป่า-หนูน้อยร่ำไห้ http://t.co/PlhUaBjDpu
197,#News แห่ชื่นชมกลุ่มวัยรุ่นล้อมจับพลทหารหื่น!! ฉุดดญ.8ขวบเล่นหน้าบ้านเข้าป่า-หนูน้อยร่ำไห้ตัวสั่น:  http://t.co/C6U6AGf930
198,#News แห่ชื่นชมกลุ่มวัยรุ่นล้อมจับพลทหารหื่น!! ฉุดดญ.8ขวบเล่นหน้าบ้านเข้าป่า-หนูน้อยร่ำไห้ตัวสั่น:  http://t.co/IiWxd3LHHZ
199,แห่ชื่นชมกลุ่มวัยรุ่นล้อมจับพลทหารหื่น!! ฉุดดญ.8ขวบเล่นหน้าบ้านเข้าป่า-หนูน้อยร่ำไห้ตัวสั่น:  http://t.co/IiWxd3LHHZ #News
