,Tweet
94,ชื่อและหน้าตาของผู้พิพากษา นายวัฒนพล ไชยมณี ของศาลอาญากรุงเทพใต้ ที่พิพากษาจำคุก 2 ปี น้องนิว จตุพร คดี ม.112 จากการแต่งชุดไทย แล้วถูกกล่าวหาว่า #แต่งกายเลียนแบบราชินี  คำตัดสินของนายวัฒนพล ไชยมณี ผู้พิพากษาศาลอาญากรุงเทพฯใต้ ได้กระทำอย่างถูกต้องตามกฎหมายหรือไม่ ?
95,"ถ้าคิดว่าไม่ผิด 'ดร.นิว'ท้าก้าวไกลแต่งชุดไทยทำแบบ'นิวจตุพร'ผู้ต้องหาคดีม.112

อ่านต่อที่ 
#สยามรัฐ #สยามรัฐออนไลน์ #siamrath #siamrathonline #ข่าววันนี้"
96,"@mew_sirilapas @DanYoota ตอนละครบุพเพสันนิวสฟีเวอร์
ใส่ชุดไทยเที่ยวกันทั่วบ้านทั่วเมือง
มีใครโดนจับเพราะใส่ชุดไทยมั้ย
ไม่รู้จริงๆดิว่ามันโดนจับเพราะอะไร
เฮ้อ... สติ"
97,ส่วนพรี่แขกไม่ด่าอะไรเรื่องนิวแต่งชุดไทยไปม็อปแล้วโดน 112 จนต้องเข้าคุกสักคำ แต่นั่งแซะคนที่แชร์ข่าวนิวโดน 112
98,แอมเนสตี้ฯ ท้วงศาลไทยกรณี 'นิว' แต่งชุดไทยไม่ควรต้องติดคุก  
99,"แอมเนสตี้ฯ ออกแถลงการณ์ยืนยันกรณี 'นิว' แต่งชุดไทยทำกิจกรรมเสียดสีโดยสงบไม่ควรต้องติดคุก การใช้ #ม112 ต่อกรณีนี้เป็นเรื่องน่ากังวลต่อทิศทางการใช้กฎหมายของไทย ที่ตอนนี้ก็มีสถิติสูงเป็นประวัติการณ์

 "
100,สั่งคุก 'นิว จตุพร' 2 ปีคดีแต่งชุดไทยเดินแคตวอล์กราษฎร ชี้มีเจตนาล้อเลียน  #TheBangkokInsight
101,"โพล - คดีแต่งกายชุดไทยและ112 
พิพากษาจำคุก 3 ปี(ลดโทษคงเหลือ2ปี) คดี 112 “นิว” จตุพร ศาลเห็นว่าการแต่งชุดไทยเป็นการล้อเลียนเสียดสีราชินี ก่อนถูกคุมตัวเข้าเรือนจำ ระหว่างรอประกันชั้นอุทธรณ์ 
ในความคิดของคุณ ผลการพิจารณาจะเป็นอย่างไร ในวันที่ 14/9/2565 
กรุณารีทวีตหลังจากโหวต"
102,ศาลตัดสินจำคุก 2 ปี ‘นิว จตุพร’ แต่งชุดไทยแคตวอล์กราษฎร ชี้มีเจตนาล้อเลียน  via @MatichonOnline
103,ถึงแม้ว่าข้อเท็จจริงในคดีจะมีนอกเหนือจากการใส่ชุดไทย เราก็ต้องยืนยันว่าสิ่งที่คุณนิวทำ ไม่เข้าองค์ประกอบความผิดเลยซักนิด
104,"""WEVO"" ออกแถลงการณ์คัดค้านคำตัดสินของศาล กรณีการแต่งชุดไทยของ “นิว จตุพร” กับความผิดในกฎหมายอาญา ม.112
#UDDnews #ยูดีดีนิวส์ #Wevo #WeVolunteer #ยกเลิก112 #นิวจตุพร 
อ่านเพิ่มที่  "
105,"ไม่ค่อยมีใครพูดถึง สายน้ำ (คนที่ใส่ครอปท็อปและเขียนคำว่า ""พ่อกูชื่อมานะ"") หรือหยิบมาเล่นเลยแฮะ ทั้งๆ ที่โดนในคดีเดียวกันกับ นิว (แต่งชุดไทย) หรือเพลงแผลเยอะเกินไปเลยไม่ไปแตะ"
106,"แถลงการณ์
เรื่อง ชุดไทยไม่ใช่อาชญากรรม

  สืบเนื่องจากวันที่ 12 กันยายน พ.ศ. 2565 ศาลอาญากรุงเทพใต้มีคำสั่งพิพากษาจำคุก “นิว จตุพร แซ่อึง” เป็นเวลา 3 ปี ในคดีอาญามาตรา 112 จากเหตุแต่งชุดไทยไปเดินแฟชั่นโชว์ที่ถนนสีลมเมื่อช่วงปี 2563 โดยศาลได้อ้างเหตุผลว่า "
107,"ฟังคำพูดสุดท้ายก่อนเข้าคุก 3 ปี เพราะคดี 112 จากการใส่ชุดไทยเดินกลางถนนสีลมของ 'นิว จตุพร' ในม็อบแฟชั่นโชว์วันที่ 19 ก.ค.2563

ขอบคุณภาพจาก Friends Talk "
108,กรณี นิว จตุพร ติดคุกเพราะแต่งชุดไทยเลียนแบบนุ้ย สุธิดา ควรแก้ไขอย่างไร #ยกเลิก112 #สนับสนุนม112 #มาตรา112
109,"น้องเจเลน ซุทเธอร์แลนด์แต่งตัวเป็นสมเด็จพระราชินีนาถเอลิซาเบธที่2ในวันฮาโลวีน ควีนให้นางสนองพระโอษฐ์ส่งจม.มาชื่นชม​ อวยพรน้องและครอบครัว

นิว​ จตุพร แต่งชุดไทย​ กลายเป็นจำเลยม.112 ตัดสินจำคุก 2 ปี!!! 
#ยกเลิก112 (ขั้นต่ำที่สุดคือแก้ไข
ไม่ให้เป็นเครื่องมือกลั่นแกล้งทางการเมือง) "
110,@9TaTIb1adTX5CGl ว้าวววววสาวชุดไทยนิ
111,"@Kuwaleaw @madmax68176958 ไม่อ่ะครับ ถ้าหมิ่นประมาทจะทำอะไรมันก็คือการหมิ่นประมาททั้งนั้น 
และคุณก็ควรย้ำให้ชัดว่ามันคือเจตนาหมิ่นประมาท ไม่ใช่เจตนาล้อเลียน เพราะอย่างหลังมันไม่ผิดกฎหมาย

แสดงความเห็นออกมาให้ชัดๆ ฮะว่าคุณนิวแต่งชุดไทยเพราะมีเจตนาหมิ่นประมาทราชินี มันจะได้คุยกันตรงกับสิ่งที่มีในกฎหมาย"
112,"สื่อ 3กีบ บิดว่า ที่ติดคุกเพราะแต่งชุดไทย ซึ่งจริงๆ แล้ว ไม่ได้แต่งแค่ชุดไทย พฤติกรรมล้อเลียนสถาบันฯ ชัดเจน
.
คุก2ปี‘นิว-จตุพร’ แคตวอล์กราษฎร ล้อเลียนสถาบัน 

 "
113,"ไปอ่านรายละเอียดคดีนิว ไม่ทราบคนที่เย้วๆว่าแค่แต่งชุดไทยได้อ่านหรือไปช่วยเหลือจำเลย เป็นพยานให้จำเลยบ้างไหม ทิ้งเขาเดียวดายมาเฮๆในโซเชี่ยลซึ่งไม่ได้ช่วยอะไรเลย 
 "
114,พอดีไม่ได้ดูข่าวทีวีเลย อยากรู้ว่าเอาข่าว คุณนิวใส่ชุดไทยที่โดน 112 มาออกรึเปล่า?
115,แฟนขับแก้ตัวเรื่องน้ำไม่ได้ก็หันไปใส่ใจเรื่องนิวถูกตัดสินคดี ขี้ฮกกันไปว่าโดนเพราะแต่งชุดไทย 
116,เห็นเรื่องนิวแต่งชุดไทยแล้ว ที่เคยพูดเล่น ๆ ว่าต่อไปแค่หายใจเหมือนเค้าก็อาจจะผิดแล้ว แม่งเริ่มดูเป็นไปได้ขึ้นมา
117,ความคิดตอนเห็นรูปนี้ครั้งแรกคือ ดาราจีนที่ไหนวะ ที่ไหนได้ นี่นุนิวร่างผมยาวในชุดจีน ปกติฮีก็ไม่เหมือนคนไทยอยู่ละ มาแบบนี้คือแอคนี้จำเมนไม่ได้ละ1 ละเค้าคล่องจีนด้วย งานแสดงดี งานร้องเด่น หนังเรื่องนึงเป็นได้ทั้งนสดและนักร้องost คุ้มค่ารับจบในคนเดียว เฉลยเถอะว่าค่ายหนังจีนเล็งตัวละ 
118,"เกิดขึ้นวันเดียวกันแต่คนละที่ค่ะ 
ภาพแรกคุณนิวถูกศาลขั้นต้นตัดสินผิดในข้อหาแต่งชุดไทยเดินแบบ หรือม 112 ไม่รอลงอาญาต้องเข้าคุกทันที !!!!!!!!!!
ภาพหลังผู้หญิงอังกฤษชูป้าย ขาร์ลไม่ใช่กษัตริย์ของเธอหน้าวังแต่โดนแค่ตำรวจไล่ให้ออกไป!!!!!!!!!!
ใครป่าเถื่อนกว่ากันค่ะ กะลาผุหรืออังกฤษ "
119,"ศาลตัดสินจำคุก 2 ปี ‘นิว จตุพร’ แต่งชุดไทยแคตวอล์กราษฎร ชี้มีเจตนาล้อเลียน 

#นิวจตุพร #ม112"
120,"งดแต่งชุดไทยเหมือน นิว ในทุกกรณี 
เจอะเจอใครที่แต่งแบบนี้ ให้หันหลังให้ ในทุกกรณี"
121,"คนที่ร้องทุกข์กล่าวโทษ ‘นิว จตุพร แซ่อึง’ คดี ม.112 จากการแต่งชุดไทยร่วมม็อบแฟชั่นโชว์ คือแอดมินเพจ ‘เชียร์ลุง’ และยังได้ร้องทุกข์ไว้อีกกว่า 5 คดี ซึ่งมีจำเลยเป็นเยาวชนอายุต่ำกว่า 18 ปีด้วย
.
—TLHR"
122,"พลเมืองโต้กลับ จัดกิจกรรม 'ยืน หยุด ขัง' เป็นเวลา 1.12 ชม. ร้องสิทธิประกันตัวให้ผู้ต้องหาทางการเมือง พร้อมคุยกับผู้เข้าร่วมกิจกรรมถึงความเห็นต่อคดี ‘นิว’ จตุพร แซ่อึง ถูกศาลตัดสินว่ามีความผิด ม.112 ลงโทษจำคุก 2 ปี จากการใส่ชุดไทยร่วมม็อบ 23 ต.ค. 63

อ่าน  "
123,ศาลสั่งจำคุก“นิว จตุพร”  2ปี  คดีแต่งชุดไทยเดินแคตวอล์ก  นักกฎหมาย ชี้ไม...  ผ่าน @YouTube
124,ศาลสั่งจำคุก 2 ปี 'นิว จตุพร' ม.112 แต่งชุดไทยชุมนุมราษฎร ชี้ มีเจตนาล้อเลียน 
125,"คุก 2 ปี! 'นิว จตุพร' คดี 112 แต่งชุดไทยหน้าวัดแขก คุก 2 เดือน! 'เพนกวิน' กับพวก รวม 4 คน
 ผ่าน @YouTube"
126,"คุก 112 'นิว จตุพร' แต่งชุดไทย / 'ประวิตร' ลั่นไม่ทับไลน์ 'ธรรมนัส'  

#ตาสว่าง (12 ก.ย.65)  ผ่าน @FacebookWatch"
127,"'นิว จตุพร' นอนคุก! คดีแต่งชุดไทยเจตนาล้อเลียน หมิ่นเบื้องสูง รอศาลอุทธรณ์จะมีคำสั่ง
 "
128,LIVE! ตาสว่าง (12 ก.ย.65) : คุก 112 'นิว จตุพร' แต่งชุดไทย / 'ประวิตร' ล...  ผ่าน @YouTube
129,"ข้อความสุดท้ายของนิว จตุพร จากความผิด 112 ที่ใส่ชุดล้อเลียนราชินี ประเทศเฮงซวย ใช้กฎหมายรังแกประชาชน 
#ยกเลิก112  ถ้าชุดไทยยังโดนคดี ร.7 ,ร.9 เราจะรอดมั้ยวะ
ถ้าขั้นต้นไม่มีนิรโทษกรรมในระยะ 2-3 ปีนี้คงมีติดคุกไม่น้อยกว่า 10-20 คนได้แหละ สู้ ๆ นะนิว คนข้างนอกเป็นกำลังใจให้เสมอ "
130,"นิว เพิ่งถูกศาลอาญากรุงเทพใต้ พิพากษาว่ามีความผิดตาม #ม112 จากการแต่งชุดไทยร่วมกิจกรรมชุมนุมเดินแฟชั่น ให้จำคุก 2 ปี และยังไม่มีคำสั่งเรื่องประกันตัว แต่ส่งให้ศาลอุทธรณ์สั่งแทน

ดูข้อมูลเต็มๆ ในฐานข้อมูลทาง


Recap คดีนี้โดยย่อทาง "
131,"นิว เพิ่งถูกศาลอาญากรุงเทพใต้ พิพากษาว่ามีความผิดตาม #ม112 จากการแต่งชุดไทยร่วมกิจกรรมชุมนุมเดินแฟชั่น ให้จำคุก 2 ปี และยังไม่มีคำสั่งเรื่องประกันตัว แต่ส่งให้ศาลอุทธรณ์สั่งแทน

ดูข้อมูลเต็มๆ ในฐานข้อมูลทาง


Recap คดีนี้โดยย่อทาง "
132,"มันเกินจากกฎหมายไหม ก็น่าจะเกินแต่ถ้าจะบอกว่ามันเกินคาดหมายได้ไหมจากยุคนี้ ก็น่าจะไม่เกิน
ชวนมาเรียนรู้ และรู้จักคดีแต่งชุดไทยย้อนหลังกัน ถ้าเราทุกคนมีโอกาสได้รับรู้ และเรียนรู้ การที่นิวต้องนอนในห้องขังในคืนนี้ก็ยังไม่เสียเปล่าไปครับ "
133,งานใส่ชุดไทย เป็นงานแรกที่ได้เจอนุนิว ตอนที่เห็นก็คิดว่า โห ทำไมน่ารักขนาดนี้ตัวจริงนุ่มนิ่มได้อีก แล้วสมัยนั้นน้องยังตื่นคน แต่ก็พยายามจะคุยเล่นโบกมือให้ฟค ตอนรวมพลก็พยายามจะมองทุกๆคนแจกมินิฮาทให้หมดเลย ไม่ทิ้งใครไว้ข้างหลัง ขอบคุณตลอด อันนี้เป็นสิ่งที่เราตกหลุมรักจนทุกวันนี้ 
134,"พิพากษาจำคุก “นิว จตุพร” 2 ปี ไม่รอลงอาญา คดี 112 แต่งชุดไทยเดินแคทวอล์คสีลม
"
135,พวกที่เเก้ต่างให้นิวจตุพร..ว่าเเค่เเต่งชุดไทย ไยจึงผิด 112..พวกนี้บิดเบือนข้อเท็จจริงจนน่าเกลียด เพราะมันมีพฤติกรรมเเละท่าทางอื่นๆ เเวดล้อมเต็มไปหมดว่าเข้าข่ายเป็นการดูหมิ่น เหยียดหยาม เเต่ก็บิดให้คนสนใจเฉพาะประเด็นอาฆาตมาดร้าย เเหม่ถ้าเเค่เเต่งไทยผิดนางรำที่ราชประสงค์โดนก่อนเลย 
136,"ไม่รอลงอาญา คุก 2 ปี “นิว จตุพร” คดี ม.112 ใส่ชุดไทยเดินแคตวอล์ก ล้อเลียนสถาบัน #ฐานเศรษฐกิจ
"
137,"""นิว จตุพร” เข้าเรือนจำ รอศาลอุทธรณ์พิจารณา ปล่อยตัวชั่วคราวคดีแต่งชุดไทย
#นิวจตุพร #ข่าววันนี้ #NationOnline 
"
138,"""นิว จตุพร"" คอตกนอนคุก แต่งชุดไทยเจตนาหมิ่นเบื้องสูง



#TOPNEWS #TOPTV"
139,"""แอดมินเพจเชียร์ลุง แจงใช้ ม.112 ฟันม็อบ แต่งชุดไทยล้อเลียน - เด็ก มศว โดนด้วย""

ผลงานโบว์ดำ: แจ้ง 112 ที่ สน.ยานนาวา คุณนิว จตุพร แซ่อึง (Jatuporn Saeoueng) เหตุสวมใส่ชุดไทยในงานเดินแบบแฟชั่นสีลม #ยกเลิก112

ที่มา Arsa.Plodaek twitter "
140,"แอมเนสตี้ฯ ออกแถลงการณ์ต่อการตัดสินจำคุก ""นิว"" จตุพร เป็นเวลา 2 ปีด้วยข้อหาหมิ่นพระบรมเดชานุภาพ เนื่องจากเข้าร่วมงานแสดงแฟชั่นโชว์ด้วยการแต่งชุดไทย

"
141,"คลิกอ่านข่าว : 

ระเห็จนอนคุก! นิว จตุพร วืดประกัน คดี ม.112 ใส่ชุดไทยแคตวอล์กราษฎร

#ชุมนุม #ชุดไทยแคตวอล์กราษฎร #นิวจตุพร #วืดประกัน #นอนคุก #ม112 "
142,"'นิว จตุพร' นอนคุก! คดีแต่งชุดไทยเจตนาล้อเลียน หมิ่นเบื้องสูง รอศาลอุทธรณ์จะมีคำสั่ง 

กดอ่าน  "
143,"@thaipost สื่อไทยโพสพาดหัวข้อข่าวก็ยังบิดเบือนไม่ครบถ้วน  พาดหัวข่าวที่ถูกต้อง ต้องใช้คำว่า  ""คุก 2ปี นิวจตุพร คดี 112 ตั้งใจแต่งชุดไทยล้อเลียน หมิ่นฯ หน้าวัดแขก"""
144,"แต่งชุดไทยเดินแคทวอล์ค
ศาลสั่งจำคุก “นิว จตุพร” คดี 112
.
อ่านข่าวต่อ : 
คลิกที่เรียนรู้เพิ่มเติม 
#ข่าวใหญ่ #Bignews #ข่าวกระแส #ข่าวใหม่ประจำวัน #ข่าวทุกแวดวงการ #ข่าวธุรกิจ #ข่าวเศรษฐกิจ #เรื่องเด่นประจำวัน #ข่าวบันเทิง #การเมือง "
145,"“เบญจา” อ้างสิทธิมนุษยชนหดหาย คุก “นิวจตุพร” ใส่ชุดไทยเลียนแบบเบื้องสูง



#TOPNEWS #TOPTV"
146,"“หนูยืนยันว่าตัวเองไม่ได้ผิดอะไร แค่การใส่ชุดไทย พยานโจทก์ก็ยอมรับว่าตัวเองตีความไปเอง เพราะมีคำถามว่าเป็นการตีความไปเองว่าเลียนแบบราชินีใช่ไหม ซึ่งเขาก็ยอมรับ” น.ส. จตุพร แซ่อึง หรือนิว

#ม112 #เลียนแบบราชินี #สถาบัน #กษัตริย์

"
147,คุก 2 ปี! 'นิว จตุพร' คดี 112 แต่งชุดไทยหน้าวัดแขก – ไทยโพสต์ 
148,"ข่าวบันเทิงมาแล้วพวกเรา555
#คุก2ปีไม่รอลงอาญา
เจ้าตัวอ้างแค่ใส่ชุดไทย แต่พฤติกรรมล้อเลียนสถาบันชัดเจนเสียงทรงพระเจริญชัดเจน 
ศาลอาญากรุงเทพใต้ พิพากษาจำคุก 3 ปี นิว จตุพร คดี ม.112 จากการแต่งกายเลียนแบบพระราชินี พิพากษาปรับ 1,500 บาท
.
แต่ให้การเป็นประโยชน์ ลดโทษ 1 ใน 3 จำคุก2ปี "
149,"ศาลอาญากรุงเทพใต้ พิพากษาจำคุก #3กีบ “นิว จตุพร” คดี #ม112 แต่งชุดไทยเดินแคตวอล์กราษฎร หน้าวัดแขกสีลม ระหว่างการเดินมีผู้ร่วมชุมนุมตะโกนคำว่า “ทรงพระเจริญๆ” เป็นเวลา 3 ปี ปรับ 1,500 บาท ศาลชี้มีเจตนาล้อเลียน ให้การเป็นประโยชน์ลดโทษ 1 ใน 3 เตรียมยื่นประกันชั้นอุทธรณ์ #มาตรา112 "
150,"@PravitR ลำพังการแต่งชุดไทยเป็นสิ่งที่ทำได้ แต่ที่มีความเห็นว่าการกระทำในคดีนี้น่าจะเป็นความผิดเป็นเพราะดูกิริยาท่าทางและบริบทแวดล้อมอื่นๆของการเดินแฟชั่นของตัวจำเลยมาประกอบ เช่น การจับข้อเท้าและการกล่าวว่า “พระราชินีสวยมาก”
แล้วทำไมไม่ไปจับคนที่ร่วมบริบท นิวเกี่ยวอะไร"
151,"@iacceso กรณีคุณนิว เหมือนเคยฟังสัมภาษเมื่อเร็วๆนี้ อาจจะเป็น I law ได้ยินประโยคจากคุณนิวในลักษณะว่า'ไม่ได้คิดจะมีคนกราบ ตกใจที่มีคนกราบ'และมีอื่นๆที่ฟังแล้วรู้สึกว่าคุณนิวแค่อยากแต่งชุดไทย 
ประมาณนี้นะคะไม่ตรงแปะ ถ้าคลาดเคลื่อนขออภัย เวลาเห็นคนบ่นถึงเรื่องสิทธิในการแต่งกายเลยพอเข้าใจได้"
152,"อนาคตตัวเอง แต่ให้คนอื่นกำหนด ก็เป็นแบบนี้...แหละ

ศาลอาญากรุงเทพใต้ สั่งจำคุก 3 ปี ปรับ 1,500 บาท“นิว จตุพร”  แต่งชุดไทยเดินแคตวอล์คถนนสีลม ฝ่าฝืน พ.ร.บ.ชุมนุมคำให้การเป็นประโยชน์ ลดโทษให้ 1 ใน 3 เหลือจำคุก 2 ปี ไม่รอลงอาญา ปรับ 1,000 บาท

 "
153,กำลังอารมณ์ดีจะแต่งนิยาย เจอข่าวศาลตัดสินให้นิวติดคุกเพราะแต่งชุดไทยกุโมโหทันที ต้องนั่งบิ้วด์อารมณ์ใหม่ คือถ้าการเมืองดีนักเขียนก็ไม่ต้องมาเสียอารมณ์เพราะความเหี้ยของความอยุติธรรมในประเทศ
154,"ศาลสั่งจำคุก 2 ปี ‘นิว จตุพร’ คดี 112 แต่งชุดไทยแคตวอล์กราษฎรหน้าวัดแขก ปี 63

Click on Clear &gt;&gt; 

#THESTATESTIMES
#Politics
#PoliticsQuiz
#Newsfeed
#นิวจตุพร
#ล้อเลียนสถาบัน"
155,@ASNSPKT แต่งชุดไทยแล้วก็โบกมือคนที่ดูไลฟ์วันนั้นยังบอกว่านิวเองไม่ได้พูดอะไรด้วย กฎหมายก็เหี้ยคนบังคับใช้ก็เหี้ย
156,@Kengaga3 @yugbambaby2 @TLHR2014 บริบทไม่เหมือนกันเลย นิวแค่แต่งชุดไทยคล้ายคลึง แต่คนที่แต่งเลียนแบบควีนนั่นเป็นดาราตลกและแซะควีนด้วยซ้ำ แถมโชว์ครั้งสุดท้ายควีนยังไปหาอีก
157,"พิพากษาจำคุก “นิว จตุพร” 2 ปี ไม่รอลงอาญา คดี 112 แต่งชุดไทยเดินแคทวอล์คสีลม
"
158,"ศาลพิพากษาจำคุก “นิว จตุพร” 3 ปีคดีม.112 จากเหตุแต่งชุดไทยไปเดินแฟชั่นโชว์ที่สีลมปี 63 ศาลอ้างเป็นการล้อเลียนเสียดสีราชินีทำให้เป็นที่ตลกขบขัน แต่ให้การเป็นประโยชน์ลดเหลือ 2 ปี ไม่รอลงอาญา ทำสิ่งใดไว้ก็ต้องรับกรรม ในสิ่งที่ตัวเองเป็นคนกระทำ
#ล้มเจ้า #สนับสนุนม112 "
159,การที่ตาสว่างจากรอยัลลิสต์ ไม่เคยคิดว่าต้องเกลียดครอบครัวนั้นขนาดนี้ จนได้เห็นคดีของนิว กูขยะแขยงตระกูลมันมาก เกียดชุดไทย หวงมากก็เก็บไว้ใส่เองครอบครัวเดียวละกัน 
160,"ศาลไทยจำคุกจตุพร หรือ นิว  2 ปี เพราะใส่ชุดไทย โดยอ้างง่าล้อเลียนราชินีสุทิดา ซึ่งนิวกำลังทำเรื่องขอประกันตัว
#112WATCH #lesemajestelaw #Article112  
"
161,ตื่นมาอ่านข่าวคุณนิว จตุพรแล้วก็แบบถ้าใส่ชุดไทยยังโดน เราคงไม่รอดแล้วแหละ เกียมตัวเกียมใจขอพักเรียนตั้งแต่ตอนนี้เป็นต้นไปเลยแล้วกัน‍
162,"จำคุก ‘นิว จตุพร’ ข้อหา ม.112 แต่งชุดไทยร่วมม็อบ 29 ต.ค. 63

#WhatsHappeningInThailand"
163,"คุก 112 'นิว จตุพร' แต่งชุดไทย / 'ประวิตร' ลั่นไม่ทับไลน์ 'ธรรมนัส'

คุยกับผมสดๆ ในรายการ #ตาสว่าง โทรร่วมแสดงความคิดเห็นกันสดๆ ที่ 085 859 8203 ได้เลย

"
164,ศาลพิพากษาจำคุก ‘นิว จตุพร’ คดีม.112แต่งชุดไทย 3 ปี ไม่รอลงอาญา อ้างล้อราชินีทำให้ตลกขบขัน 
165,"แต่งชุดไทยติดคุก 3 ปี""นิว จตุพร""
อ้อลืมไปประเทศกะลาแดนอัปรีย์ศาลมีเจ้าของ กุเกลียดปรสิต #WhatsHappeningInThailand"
166,"พี่นิว ถูกส่งเข้าเรือนจำ จากคดี ม.112
เพียงเพราะใส่ชุดไทยเดินในงานแฟชั่นราษฎรที่สีลม

โอเคตุลาการไทยแลนด์"
167,"สู้ ๆ นะครับคุณนิว ขอให้ได้ประกันนะครับ 
ตอนนี้ คุณนิวโดนตัดสินว่าผิดในคดีจากการแต่งชุดไทย เราว่าไม่ว่าใครตอนนี้ 112 น่าจะผิดหมดไว้ก่อน ไม่ว่าจะตัดสินไม่เข้าท่าแค่ไหนก็ตาม เรื่องการแต่งกายต่างประเทศเขาก็ล้อกันเป็นปกติ แค่ท่าทางเล็กน้อยมันไม่ได้รุนแรงอะ โคตรแย่เลยวะ "
168,"จำคุก นิว WeVo  จำนวน 3 ปี ให้การเป็นประโยชน์ลดโทษ 1 ใน 3 

ที่ถูกตัดสินจำคุก ไม่ใช่เพราะเพียงแค่แต่งกายชุดไทย 

แต่มันเป็นการละเมิดพรบ ชุมนุมด้วย
เข้าใจป่ะ  "
169,"จำคุก 'นิว จตุพร' ข้อหา ม.112 แต่งชุดไทยร่วมม็อบ 29 ต.ค. 63 - เพิ่มเติมได้ที่  
#WhatsHappeningInThailand
#ม112"
170,"พิพากษาจำคุก “นิว จตุพร” 2 ปี ไม่รอลงอาญา คดี 112 แต่งชุดไทยเดินแคทวอล์คสีลม

#ข่าววันนี้ #NationOnline

"
171,"สั่งจำคุก 3 ปี ‘นิว จตุพร’ คดี ม.112 แต่งชุดไทยเดินแคตวอล์กสีลม ฝ่าฝืนชุมนุม

#ยกเลิก112 "
172,"ครับ
.
ศาลพิพากษาจำคุก ‘นิว จตุพร’ คดีม.112แต่งชุดไทย 3 ปี ไม่รอลงอาญา อ้างล้อราชินีทำให้ตลกขบขัน

.
ไม่โดนคดี!? ควีนอลิซาเบธส่ง จม.ยินดีแก่เด็กสาวที่แต่งตัวเลียนแบบพระองค์
 "
173,"วันนี้ ศาลอาญากรุงเทพใต้สั่งจำคุกสองปี 'นิว' จตุพร จำเลยคดี #ม112 กรณีแต่งชุดไทยเดินแฟชั่น #ม็อบ29ตุลา 

อ่านทั้งหมดได้ที่  "
174,"ศาลอาญากรุงเทพใต้ พิพากษาจำคุก 2 ปี “นิว จตุพร” คดี ม.112 ชุมนุมแต่งชุดไทยเดินแคตวอล์กราษฎรหน้าวัดแขกสีลม ทนายเผยศาลชี้! มีเจตนาล้อเลียน เตรียมยื่นประกันชั้นอุทธรณ์
#UDDnews #ยูดีดีนิวส์ #TLHR #นิวจตุพร #มาตรา112
อ่านเพิ่มที่  "
175,"ศาลพิพากษาจำคุก “นิว จตุพร” 3 ปีคดี #ม112 จากเหตุแต่งชุดไทยไปเดินแฟชั่นโชว์ที่สีลมปี 63 ศาลอ้างเป็นการล้อเลียนเสียดสีราชินีทำให้เป็นที่ตลกขบขัน แต่ให้การเป็นประโยชน์ลดเหลือ 2 ปี ไม่รอลงอาญา ทนายยื่นประกันไป 3 แสนบาท แต่ยังต้องเข้าคุกรอศาลอุทธรณ์พิจารณา 

 "
176,"วันนี้ ศาลอาญากรุงเทพใต้สั่งจำคุกสองปี 'นิว' จตุพร จำเลยคดี #ม112 กรณีแต่งชุดไทยเดินแฟชั่น #ม็อบ29ตุลา 

อ่านทั้งหมดได้ที่  "
177,"ศาลสั่งจำคุก 3 ปี ""นิว จตุพร"" คดี ม.112 ปมแต่งชุดไทยเดินแคตวอล์กสีลม ปรับ 1,500 บาท ฐานฝ่าฝืน พรบ.ชุมนุม

อ่านต่อที่ 

#นิวจตุพร
#คดีม112
#Theroom44 "
178,จากการเล่าของนิว นิวบอกว่าเขาตั้งใจแต่งชุดไทยมางานแฟชั่น แล้วเขาไปตีความยังไงว่าเหมือนราชินี งง
179,"อยากรู้ชื่อและหน้าตาของผู้พิพากษาของศาลอาญากรุงเทพใต้ ที่พิพากษาจำคุก 2 ปี น้องนิว จตุพร คดี ม.112 จากการแต่งชุดไทย แล้วถูกกล่าวหาว่า #แต่งกายเลียนแบบราชินี 
ตอนนี้น้องนิวอยู่ระหว่างยื่นประกันตัวค่ะ
#ยกเลิก112 "
180,ส่งนิว-จตุพรขังคุกทันทีคดีแต่งชุดไทยมีความผิด 112 ครับ 
181,"ถ้านิวโดนเต็มตีนแบบนี้ รายต่อไปสงสัยมัมดิว ก็โดนด้วยแน่ 

ดี เลิกแต่งชุดไทยกันให้หมด ปล่อยให้มันล่มสลายหายไป

#ยกเลิก112"
182,กรณีของนิวมันน่าโมโหมาก ทำไมใส่ชุดไทยถึงโดน 112 คนเราไม่สามารถใส่ชุดไทยได้หรอ
183,ศาลตัดสินจำคุก 2 ปี ‘นิว จตุพร’ แต่งชุดไทยแคตวอล์กราษฎร ชี้มีเจตนาล้อเลียน  ผ่าน @MatichonOnline
184,เคสที่นิว จตุพรโดน แม่งโคตรไร้สาระเลย กมตีความกว้างแบบไร้สาระมาก แล้วทำไมจะแต่งชุดไทยไม่ได้ การแต่งตัวเหมือนราชินีเป็นความผิดอะไร กุบอกเลยว่าข้าราชการที่ต้องใส่ชุดไทยไปทำงานแม่งก็ดูดเรฟมาจากชุดที่เห็นในข่าวพระราชสำนักนั่นแหละ ทำมานานแล้วด้วย ปัญญาอ่อนชิบหายประเทศเหี้ยนี่
185," เอาละประเทศไทย
 ใส่ชุดไทยตัดสินให้ผิด ม.112
เหตุจาก พี่นิวใส่ชุดไทยเดินงานแฟชั่นราษฎรที่สีลม "
